routeId,originHarbourId,origin,destination,destinationProvince,serviceCategory,serviceId,serviceName,vehicleClass,departDate,departTime,scheduleId,quota,fareAmount,totalPrice,currency,status
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,04:30,2627160930380750702,1,1075900,1075900,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,04:30,2627160930380750702,0,643100,643100,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,04:30,2627160930380750702,0,1710700,1710700,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,04:30,2627160930380750702,0,905000,905000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,04:30,2627160930380750702,0,1351700,1351700,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,04:30,2627160930380750702,0,1627000,1627000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,04:30,2627160930380750702,0,3415100,3415100,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-26,04:30,2627160930380750702,0,44000,44000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-26,04:30,2627160930380750702,0,15500,15500,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-26,04:30,2627160930380750702,0,11800,11800,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,04:30,2627160930380750702,250,33900,33900,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,04:30,2627160930380750702,30,3700,3700,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-26,19:00,2627160930380752209,0,23850,23850,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-26,19:00,2627160930380752209,0,102850,102850,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-26,19:00,2627160930380752209,0,310700,310700,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,19:00,2627160930380752209,0,959100,959100,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,19:00,2627160930380752209,0,831100,831100,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,19:00,2627160930380752209,0,1057900,1057900,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,19:00,2627160930380752209,0,1080900,1080900,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,19:00,2627160930380752209,0,1395500,1395500,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,19:00,2627160930380752209,0,1143500,1143500,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,19:00,2627160930380752209,0,1635500,1635500,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,19:00,2627160930380752209,0,1872500,1872500,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,19:00,2627160930380752209,0,2110500,2110500,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-26,19:00,2627160930380752209,0,90000,90000,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-26,19:00,2627160930380752209,0,68000,68000,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,19:00,2627160930380752209,0,69000,69000,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-26,19:00,2627160930380752209,0,52000,52000,IDR,OK
19,11,Gresik,Bawean,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,19:00,2627160930380752209,0,9000,9000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,11,Golongan I,GOL I,2026-08-26,15:00,2627160930380748973,0,223900,223900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,12,Golongan II ,GOL II,2026-08-26,15:00,2627160930380748973,30,410700,410700,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,13,Golongan III,GOL III,2026-08-26,15:00,2627160930380748973,0,858000,858000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,15:00,2627160930380748973,15,2898600,2898600,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,15:00,2627160930380748973,5,2647200,2647200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,15:00,2627160930380748973,0,5394200,5394200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,15:00,2627160930380748973,5,4546300,4546300,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,15:00,2627160930380748973,0,8984900,8984900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,15:00,2627160930380748973,0,7457600,7457600,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,15:00,2627160930380748973,0,9355000,9355000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,15:00,2627160930380748973,0,13532900,13532900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,15:00,2627160930380748973,0,19714000,19714000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,15:00,2627160930380748973,180,186000,186000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,15:00,2627160930380748973,10,18400,18400,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,11,Golongan I,GOL I,2026-08-26,09:00,2627160930380753345,5,144300,144300,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,12,Golongan II ,GOL II,2026-08-26,09:00,2627160930380753345,50,306100,306100,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,13,Golongan III,GOL III,2026-08-26,09:00,2627160930380753345,5,519200,519200,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,09:00,2627160930380753345,20,1926600,1926600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,09:00,2627160930380753345,20,1857000,1857000,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,09:00,2627160930380753345,10,3585700,3585700,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,09:00,2627160930380753345,20,3152500,3152500,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,09:00,2627160930380753345,5,6030600,6030600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,09:00,2627160930380753345,10,5007800,5007800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,09:00,2627160930380753345,10,6216800,6216800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,09:00,2627160930380753345,5,8727700,8727700,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,09:00,2627160930380753345,5,12711800,12711800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,1,Dewasa,DEWASA,2026-08-26,09:00,2627160930380753345,0,105600,105600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,09:00,2627160930380753345,150,111400,111400,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,09:00,2627160930380753345,5,11300,11300,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-26,07:00,2627160930380747415,100,10000,10000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-26,07:00,2627160930380747415,100,15500,15500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-26,07:00,2627160930380747415,10,22500,22500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,07:00,2627160930380747415,10,62500,62500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,07:00,2627160930380747415,10,61500,61500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,07:00,2627160930380747415,10,74000,74000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,07:00,2627160930380747415,10,75500,75500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,07:00,2627160930380747415,10,88000,88000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,07:00,2627160930380747415,10,101000,101000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,07:00,2627160930380747415,10,197000,197000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,07:00,2627160930380747415,0,228000,228000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,07:00,2627160930380747415,0,284000,284000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,07:00,2627160930380747415,100,8500,8500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,07:00,2627160930380747415,100,2000,2000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-26,06:00,2627160930380747159,100,10000,10000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-26,06:00,2627160930380747159,99,15500,15500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-26,06:00,2627160930380747159,10,22500,22500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,06:00,2627160930380747159,10,62500,62500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,06:00,2627160930380747159,10,61500,61500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,06:00,2627160930380747159,10,74000,74000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,06:00,2627160930380747159,10,75500,75500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,06:00,2627160930380747159,10,88000,88000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,06:00,2627160930380747159,10,101000,101000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,06:00,2627160930380747159,10,197000,197000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,06:00,2627160930380747159,0,228000,228000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,06:00,2627160930380747159,0,284000,284000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,06:00,2627160930380747159,100,8500,8500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,06:00,2627160930380747159,100,2000,2000,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,11,Golongan I,GOL I,2026-08-26,00:00,2627160930380751764,100,81600,81600,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,12,Golongan II ,GOL II,2026-08-26,00:00,2627160930380751764,100,169400,169400,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,13,Golongan III,GOL III,2026-08-26,00:00,2627160930380751764,100,329600,329600,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,00:00,2627160930380751764,100,1184100,1184100,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,00:00,2627160930380751764,100,1116200,1116200,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,00:00,2627160930380751764,100,2251300,2251300,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,00:00,2627160930380751764,100,1887500,1887500,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,00:00,2627160930380751764,100,3677300,3677300,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,00:00,2627160930380751764,100,3160200,3160200,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,00:00,2627160930380751764,100,4059800,4059800,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,00:00,2627160930380751764,0,5699800,5699800,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,00:00,2627160930380751764,0,8265800,8265800,IDR,OK
25,198,Lembar,Padang Bai,Bali,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,00:00,2627160930380751764,100,65300,65300,IDR,OK
25,198,Lembar,Padang Bai,Bali,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,00:00,2627160930380751764,100,6100,6100,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,11,Golongan I,GOL I,2026-08-26,00:00,2627160930380745884,30,81600,81600,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-26,00:00,2627160930380745884,100,169400,169400,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,13,Golongan III,GOL III,2026-08-26,00:00,2627160930380745884,30,329600,329600,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,00:00,2627160930380745884,30,1184100,1184100,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,00:00,2627160930380745884,30,1116200,1116200,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,00:00,2627160930380745884,30,2251300,2251300,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,00:00,2627160930380745884,30,1887500,1887500,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,00:00,2627160930380745884,30,3677300,3677300,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,00:00,2627160930380745884,30,3160200,3160200,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,00:00,2627160930380745884,30,4059800,4059800,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,00:00,2627160930380745884,30,5699800,5699800,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,00:00,2627160930380745884,30,8265800,8265800,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,00:00,2627160930380745884,300,65300,65300,IDR,OK
26,196,Padang Bai,Lembar,Nusa Tenggara Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,00:00,2627160930380745884,30,6100,6100,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,11,Golongan I,GOL I,2026-08-26,00:00,2627160930380752775,300,32000,32000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-26,00:00,2627160930380752775,300,75000,75000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,13,Golongan III,GOL III,2026-08-26,00:00,2627160930380752775,300,130000,130000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,00:00,2627160930380752775,300,563000,563000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,00:00,2627160930380752775,300,502000,502000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,00:00,2627160930380752775,300,893000,893000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,00:00,2627160930380752775,300,760000,760000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,00:00,2627160930380752775,300,1307000,1307000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,00:00,2627160930380752775,300,1223000,1223000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,00:00,2627160930380752775,300,1869000,1869000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,00:00,2627160930380752775,300,2153000,2153000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,00:00,2627160930380752775,300,2265000,2265000,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,00:00,2627160930380752775,300,18800,18800,IDR,OK
29,195,Kayangan,Pototano,Nusa Tenggara Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,00:00,2627160930380752775,300,5200,5200,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,11,Golongan I,GOL I,2026-08-26,00:00,2627160930380736429,10,32000,32000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-26,00:00,2627160930380736429,60,75000,75000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,13,Golongan III,GOL III,2026-08-26,00:00,2627160930380736429,10,130000,130000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,00:00,2627160930380736429,30,563000,563000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,00:00,2627160930380736429,30,502000,502000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,00:00,2627160930380736429,15,893000,893000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,00:00,2627160930380736429,30,760000,760000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,00:00,2627160930380736429,0,1307000,1307000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,00:00,2627160930380736429,30,1223000,1223000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,00:00,2627160930380736429,10,1869000,1869000,IDR,OK
30,194,Pototano,Kayangan,Nusa Tenggara Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,00:00,2627160930380736429,10,2153000,2153000,IDR,OK
