routeId,originHarbourId,origin,destination,destinationProvince,serviceCategory,serviceId,serviceName,vehicleClass,departDate,departTime,scheduleId,quota,fareAmount,totalPrice,currency,status
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,04:30,2627160930380750700,0,905000,905000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,04:30,2627160930380750700,0,1351700,1351700,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,04:30,2627160930380750700,0,1627000,1627000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,04:30,2627160930380750700,0,3415100,3415100,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-25,04:30,2627160930380750700,0,44000,44000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-25,04:30,2627160930380750700,0,15500,15500,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-25,04:30,2627160930380750700,0,11800,11800,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,04:30,2627160930380750700,250,33900,33900,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,04:30,2627160930380750700,30,3700,3700,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,11,Golongan I,GOL I,2026-08-25,19:00,2627160930380750837,2,155000,155000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-25,19:00,2627160930380750837,20,255000,255000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,13,Golongan III,GOL III,2026-08-25,19:00,2627160930380750837,2,500000,500000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,19:00,2627160930380750837,1,1900000,1900000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,19:00,2627160930380750837,1,1620000,1620000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,19:00,2627160930380750837,0,2430000,2430000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,19:00,2627160930380750837,5,2190000,2190000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,19:00,2627160930380750837,0,3256000,3256000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,19:00,2627160930380750837,0,2900000,2900000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,19:00,2627160930380750837,0,4604000,4604000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,19:00,2627160930380750837,0,7368000,7368000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,19:00,2627160930380750837,0,11420000,11420000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,19:00,2627160930380750837,120,102000,102000,IDR,OK
127,31,Tua Pejat,Padang,Sumatera Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,19:00,2627160930380750837,5,12000,12000,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-25,21:00,2627160930380752205,0,23850,23850,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-25,21:00,2627160930380752205,0,102850,102850,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-25,21:00,2627160930380752205,0,310700,310700,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,21:00,2627160930380752205,0,959100,959100,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,21:00,2627160930380752205,0,831100,831100,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,21:00,2627160930380752205,0,1057900,1057900,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,21:00,2627160930380752205,0,1080900,1080900,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,21:00,2627160930380752205,0,1395500,1395500,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,21:00,2627160930380752205,0,1143500,1143500,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,21:00,2627160930380752205,0,1635500,1635500,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,21:00,2627160930380752205,0,1872500,1872500,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,21:00,2627160930380752205,0,2110500,2110500,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-25,21:00,2627160930380752205,0,90000,90000,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-25,21:00,2627160930380752205,0,68000,68000,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,21:00,2627160930380752205,0,69000,69000,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-25,21:00,2627160930380752205,0,52000,52000,IDR,OK
18,10,Bawean,Gresik,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,21:00,2627160930380752205,0,9000,9000,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,11,Golongan I,GOL I,2026-08-25,01:00,2627160930380750544,0,181400,181400,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,12,Golongan II ,GOL II,2026-08-25,01:00,2627160930380750544,0,312600,312600,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,13,Golongan III,GOL III,2026-08-25,01:00,2627160930380750544,0,623200,623200,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,01:00,2627160930380750544,0,2185500,2185500,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,01:00,2627160930380750544,0,1986900,1986900,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,01:00,2627160930380750544,0,4129400,4129400,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,01:00,2627160930380750544,0,3487700,3487700,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,01:00,2627160930380750544,0,7097300,7097300,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,01:00,2627160930380750544,0,5778200,5778200,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,01:00,2627160930380750544,0,7285700,7285700,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,01:00,2627160930380750544,0,10885600,10885600,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,01:00,2627160930380750544,0,16313400,16313400,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,01:00,2627160930380750544,0,114200,114200,IDR,OK
182439,9,Paciran,Bahaur,Kalimantan Tengah,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,01:00,2627160930380750544,0,12000,12000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,11,Golongan I,GOL I,2026-08-25,15:00,2627160930380748972,0,223900,223900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,12,Golongan II ,GOL II,2026-08-25,15:00,2627160930380748972,30,410700,410700,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,13,Golongan III,GOL III,2026-08-25,15:00,2627160930380748972,0,858000,858000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,15:00,2627160930380748972,12,2898600,2898600,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,15:00,2627160930380748972,5,2647200,2647200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,15:00,2627160930380748972,0,5394200,5394200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,15:00,2627160930380748972,9,4546300,4546300,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,15:00,2627160930380748972,0,8984900,8984900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,15:00,2627160930380748972,0,7457600,7457600,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,15:00,2627160930380748972,0,9355000,9355000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,15:00,2627160930380748972,0,13532900,13532900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,15:00,2627160930380748972,0,19714000,19714000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,15:00,2627160930380748972,188,186000,186000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,15:00,2627160930380748972,9,18400,18400,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-25,09:00,2627160930380752189,0,35000,35000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-25,09:00,2627160930380752189,0,120000,120000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-25,09:00,2627160930380752189,0,308000,308000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,09:00,2627160930380752189,0,1098000,1098000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,09:00,2627160930380752189,0,1099000,1099000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,09:00,2627160930380752189,0,1223000,1223000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,09:00,2627160930380752189,0,1758000,1758000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,09:00,2627160930380752189,0,1942000,1942000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,09:00,2627160930380752189,0,2119000,2119000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,09:00,2627160930380752189,0,2314000,2314000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,09:00,2627160930380752189,0,2488000,2488000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,09:00,2627160930380752189,0,2691000,2691000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-25,09:00,2627160930380752189,0,122000,122000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-25,09:00,2627160930380752189,0,12900,12900,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-25,09:00,2627160930380752189,0,4000,4000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,09:00,2627160930380752189,0,95000,95000,IDR,OK
20,9,Paciran,Bawean,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,09:00,2627160930380752189,0,10000,10000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,11,Golongan I,GOL I,2026-08-25,07:00,2627160930380734957,0,77000,77000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,12,Golongan II ,GOL II,2026-08-25,07:00,2627160930380734957,0,125000,125000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,13,Golongan III,GOL III,2026-08-25,07:00,2627160930380734957,0,282000,282000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,07:00,2627160930380734957,2,991000,991000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,07:00,2627160930380734957,2,1089000,1089000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,07:00,2627160930380734957,0,1796000,1796000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,07:00,2627160930380734957,3,1767000,1767000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,07:00,2627160930380734957,0,2187000,2187000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,07:00,2627160930380734957,0,2538000,2538000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,07:00,2627160930380734957,0,2774000,2774000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,07:00,2627160930380734957,0,3350000,3350000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,07:00,2627160930380734957,0,6000000,6000000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-25,07:00,2627160930380734957,0,151000,151000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-25,07:00,2627160930380734957,0,23000,23000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Pejalan Kaki,517,Tenaga Kesehatan,DEWASA,2026-08-25,07:00,2627160930380734957,0,15000,15000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,07:00,2627160930380734957,0,105000,105000,IDR,OK
2003,2,Karimun Jawa,Jepara,Jawa Tengah,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,07:00,2627160930380734957,8,15000,15000,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,11,Golongan I,GOL I,2026-08-25,09:00,2627160930380753341,5,144300,144300,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,12,Golongan II ,GOL II,2026-08-25,09:00,2627160930380753341,50,306100,306100,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,13,Golongan III,GOL III,2026-08-25,09:00,2627160930380753341,5,519200,519200,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,09:00,2627160930380753341,20,1926600,1926600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,09:00,2627160930380753341,20,1857000,1857000,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,09:00,2627160930380753341,10,3585700,3585700,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,09:00,2627160930380753341,20,3152500,3152500,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,09:00,2627160930380753341,5,6030600,6030600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,09:00,2627160930380753341,10,5007800,5007800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,09:00,2627160930380753341,10,6216800,6216800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,09:00,2627160930380753341,5,8727700,8727700,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,09:00,2627160930380753341,5,12711800,12711800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,1,Dewasa,DEWASA,2026-08-25,09:00,2627160930380753341,0,105600,105600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,09:00,2627160930380753341,150,111400,111400,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,09:00,2627160930380753341,5,11300,11300,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-25,07:00,2627160930380747391,100,10000,10000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-25,07:00,2627160930380747391,100,15500,15500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-25,07:00,2627160930380747391,10,22500,22500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,07:00,2627160930380747391,10,62500,62500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,07:00,2627160930380747391,10,61500,61500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,07:00,2627160930380747391,10,74000,74000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,07:00,2627160930380747391,10,75500,75500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,07:00,2627160930380747391,10,88000,88000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,07:00,2627160930380747391,10,101000,101000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,07:00,2627160930380747391,10,197000,197000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,07:00,2627160930380747391,0,228000,228000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,07:00,2627160930380747391,0,284000,284000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,07:00,2627160930380747391,100,8500,8500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,07:00,2627160930380747391,100,2000,2000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-25,06:00,2627160930380747135,100,10000,10000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-25,06:00,2627160930380747135,100,15500,15500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-25,06:00,2627160930380747135,10,22500,22500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,06:00,2627160930380747135,10,62500,62500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,06:00,2627160930380747135,10,61500,61500,IDR,OK
